instance densityA densityB
mcs10_m2Dr6_s90_AB08 0.0268414 0.0267166
mcs10_m2Dr6_s90_AB09 0.0268414 0.0267166
mcs10_m3D_s100_AB00 0.0237374 0.0237374
mcs10_m3D_s100_AB01 0.0237374 0.0237374
mcs10_m3D_s100_AB02 0.0237374 0.0237374
mcs10_m3D_s100_AB03 0.0237374 0.0237374
mcs10_m3D_s100_AB04 0.0237374 0.0237374
mcs10_m3D_s100_AB05 0.0237374 0.0237374
mcs10_m3D_s100_AB06 0.0237374 0.0237374
mcs10_m3D_s100_AB07 0.0237374 0.0237374
mcs10_m3D_s100_AB08 0.0237374 0.0237374
mcs10_m3D_s100_AB09 0.0237374 0.0237374
mcs10_m3D_s60_AB00 0.0378531 0.0378531
mcs10_m3D_s60_AB01 0.0378531 0.0378531
mcs10_m3D_s60_AB02 0.0378531 0.0378531
mcs10_m3D_s60_AB03 0.0378531 0.0378531
mcs10_m3D_s60_AB04 0.0378531 0.0378531
mcs10_m3D_s60_AB05 0.0378531 0.0378531
mcs10_m3D_s60_AB06 0.0378531 0.0378531
mcs10_m3D_s60_AB07 0.0378531 0.0378531
mcs10_m3D_s60_AB08 0.0378531 0.0378531
mcs10_m3D_s60_AB09 0.0378531 0.0378531
mcs10_m3D_s70_AB00 0.0329193 0.0329193
mcs10_m3D_s70_AB01 0.0329193 0.0329193
mcs10_m3D_s70_AB02 0.0329193 0.0329193
mcs10_m3D_s70_AB03 0.0329193 0.0329193
mcs10_m3D_s70_AB04 0.0329193 0.0329193
mcs10_m3D_s70_AB05 0.0329193 0.0329193
mcs10_m3D_s70_AB06 0.0329193 0.0329193
mcs10_m3D_s70_AB07 0.0329193 0.0329193
mcs10_m3D_s70_AB08 0.0329193 0.0329193
mcs10_m3D_s70_AB09 0.0329193 0.0329193
mcs10_m3D_s80_AB00 0.0291139 0.0291139
mcs10_m3D_s80_AB01 0.0291139 0.0291139
mcs10_m3D_s80_AB02 0.0291139 0.0291139
mcs10_m3D_s80_AB03 0.0291139 0.0291139
mcs10_m3D_s80_AB04 0.0291139 0.0291139
mcs10_m3D_s80_AB05 0.0291139 0.0291139
mcs10_m3D_s80_AB06 0.0291139 0.0291139
mcs10_m3D_s80_AB07 0.0291139 0.0291139
mcs10_m3D_s80_AB08 0.0291139 0.0291139
mcs10_m3D_s80_AB09 0.0291139 0.0291139
mcs10_m3D_s90_AB00 0.0260924 0.0260924
mcs10_m3D_s90_AB01 0.0260924 0.0260924
mcs10_m3D_s90_AB02 0.0260924 0.0260924
mcs10_m3D_s90_AB03 0.0260924 0.0260924
mcs10_m3D_s90_AB04 0.0260924 0.0260924
mcs10_m3D_s90_AB05 0.0260924 0.0260924
mcs10_m3D_s90_AB06 0.0260924 0.0260924
mcs10_m3D_s90_AB07 0.0260924 0.0260924
mcs10_m3D_s90_AB08 0.0260924 0.0260924
mcs10_m3D_s90_AB09 0.0260924 0.0260924
mcs10_m3Dr2_s100_AB00 0.0256566 0.0256566
mcs10_m3Dr2_s100_AB01 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB02 0.0257576 0.0256566
mcs10_m3Dr2_s100_AB03 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB04 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB05 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB06 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB07 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB08 0.0257576 0.0257576
mcs10_m3Dr2_s100_AB09 0.0257576 0.0257576
mcs10_m3Dr2_s60_AB00 0.0412429 0.0409605
mcs10_m3Dr2_s60_AB01 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB02 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB03 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB04 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB05 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB06 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB07 0.0412429 0.0412429
mcs10_m3Dr2_s60_AB08 0.0412429 0.0409605
mcs10_m3Dr2_s60_AB09 0.0412429 0.0412429
mcs10_m3Dr2_s70_AB00 0.0358178 0.0356108
mcs10_m3Dr2_s70_AB01 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB02 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB03 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB04 0.0358178 0.0356108
mcs10_m3Dr2_s70_AB05 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB06 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB07 0.0358178 0.0358178
mcs10_m3Dr2_s70_AB08 0.0356108 0.0356108
mcs10_m3Dr2_s70_AB09 0.0358178 0.0356108
mcs10_m3Dr2_s80_AB00 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB01 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB02 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB03 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB04 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB05 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB06 0.0316456 0.0314873
mcs10_m3Dr2_s80_AB07 0.0316456 0.0316456
mcs10_m3Dr2_s80_AB08 0.0316456 0.0314873
mcs10_m3Dr2_s80_AB09 0.0316456 0.0316456
mcs10_m3Dr2_s90_AB00 0.0283396 0.0283396
mcs10_m3Dr2_s90_AB01 0.0283396 0.0282147
mcs10_m3Dr2_s90_AB02 0.0283396 0.0283396
mcs10_m3Dr2_s90_AB03 0.0283396 0.0283396
mcs10_m3Dr2_s90_AB04 0.0283396 0.0282147
mcs10_m3Dr2_s90_AB05 0.0283396 0.0282147
mcs10_m3Dr2_s90_AB06 0.0283396 0.0282147
mcs10_m3Dr2_s90_AB07 0.0283396 0.0282147
mcs10_m3Dr2_s90_AB08 0.0283396 0.0283396
mcs10_m3Dr2_s90_AB09 0.0283396 0.0283396
mcs10_m3Dr4_s100_AB00 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB01 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB02 0.0277778 0.0275758
mcs10_m3Dr4_s100_AB03 0.0277778 0.0275758
mcs10_m3Dr4_s100_AB04 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB05 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB06 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB07 0.0276768 0.0276768
mcs10_m3Dr4_s100_AB08 0.0277778 0.0277778
mcs10_m3Dr4_s100_AB09 0.0277778 0.0277778
mcs10_m3Dr4_s60_AB00 0.0446328 0.0446328
mcs10_m3Dr4_s60_AB01 0.0446328 0.0440678
mcs10_m3Dr4_s60_AB02 0.0446328 0.0443503
mcs10_m3Dr4_s60_AB03 0.0443503 0.0440678
mcs10_m3Dr4_s60_AB04 0.0446328 0.0443503
mcs10_m3Dr4_s60_AB05 0.0446328 0.0446328
mcs10_m3Dr4_s60_AB06 0.0446328 0.0446328
mcs10_m3Dr4_s60_AB07 0.0446328 0.0443503
mcs10_m3Dr4_s60_AB08 0.0446328 0.0446328
mcs10_m3Dr4_s60_AB09 0.0446328 0.0446328
mcs10_m3Dr4_s70_AB00 0.0387164 0.0385093
mcs10_m3Dr4_s70_AB01 0.0387164 0.0385093
mcs10_m3Dr4_s70_AB02 0.0387164 0.0383023
mcs10_m3Dr4_s70_AB03 0.0387164 0.0387164
mcs10_m3Dr4_s70_AB04 0.0387164 0.0385093
mcs10_m3Dr4_s70_AB05 0.0387164 0.0385093
mcs10_m3Dr4_s70_AB06 0.0387164 0.0387164
mcs10_m3Dr4_s70_AB07 0.0387164 0.0385093
mcs10_m3Dr4_s70_AB08 0.0385093 0.0383023
mcs10_m3Dr4_s70_AB09 0.0387164 0.0385093
mcs10_m3Dr4_s80_AB00 0.0341772 0.0337025
mcs10_m3Dr4_s80_AB01 0.0341772 0.034019
mcs10_m3Dr4_s80_AB02 0.0341772 0.0341772
mcs10_m3Dr4_s80_AB03 0.0341772 0.0341772
mcs10_m3Dr4_s80_AB04 0.0341772 0.0341772
mcs10_m3Dr4_s80_AB05 0.034019 0.0338608
mcs10_m3Dr4_s80_AB06 0.0341772 0.034019
mcs10_m3Dr4_s80_AB07 0.0341772 0.0341772
mcs10_m3Dr4_s80_AB08 0.0341772 0.034019
mcs10_m3Dr4_s80_AB09 0.0341772 0.0341772
mcs10_m3Dr4_s90_AB00 0.0305868 0.0305868
mcs10_m3Dr4_s90_AB01 0.0305868 0.0305868
mcs10_m3Dr4_s90_AB02 0.0305868 0.0304619
mcs10_m3Dr4_s90_AB03 0.0305868 0.0304619
mcs10_m3Dr4_s90_AB04 0.0305868 0.0305868
mcs10_m3Dr4_s90_AB05 0.0305868 0.0304619
mcs10_m3Dr4_s90_AB06 0.0305868 0.0304619
mcs10_m3Dr4_s90_AB07 0.0305868 0.0303371
mcs10_m3Dr4_s90_AB08 0.0305868 0.0304619
mcs10_m3Dr4_s90_AB09 0.0305868 0.0304619
mcs10_m3Dr6_s100_AB00 0.029798 0.029697
mcs10_m3Dr6_s100_AB01 0.029798 0.029798
mcs10_m3Dr6_s100_AB02 0.029798 0.029596
mcs10_m3Dr6_s100_AB03 0.029798 0.029596
mcs10_m3Dr6_s100_AB04 0.029798 0.029798
mcs10_m3Dr6_s100_AB05 0.029798 0.029697
mcs10_m3Dr6_s100_AB06 0.029798 0.029697
mcs10_m3Dr6_s100_AB07 0.029798 0.0294949
mcs10_m3Dr6_s100_AB08 0.029798 0.029697
mcs10_m3Dr6_s100_AB09 0.029798 0.029697
mcs10_m3Dr6_s60_AB00 0.0480226 0.0474576
mcs10_m3Dr6_s60_AB01 0.0480226 0.0480226
mcs10_m3Dr6_s60_AB02 0.0480226 0.0474576
mcs10_m3Dr6_s60_AB03 0.0480226 0.0474576
mcs10_m3Dr6_s60_AB04 0.0480226 0.0477401
mcs10_m3Dr6_s60_AB05 0.0480226 0.0477401
mcs10_m3Dr6_s60_AB06 0.0480226 0.0480226
mcs10_m3Dr6_s60_AB07 0.0480226 0.0474576
mcs10_m3Dr6_s60_AB08 0.0480226 0.0477401
mcs10_m3Dr6_s60_AB09 0.0480226 0.0471751
mcs10_m3Dr6_s70_AB00 0.0416149 0.0416149
mcs10_m3Dr6_s70_AB01 0.0416149 0.0414079
mcs10_m3Dr6_s70_AB02 0.0416149 0.0416149
mcs10_m3Dr6_s70_AB03 0.0416149 0.0414079
mcs10_m3Dr6_s70_AB04 0.0416149 0.0414079
mcs10_m3Dr6_s70_AB05 0.0416149 0.0416149
mcs10_m3Dr6_s70_AB06 0.0416149 0.0414079
mcs10_m3Dr6_s70_AB07 0.0416149 0.0412008
mcs10_m3Dr6_s70_AB08 0.0416149 0.0414079
mcs10_m3Dr6_s70_AB09 0.0416149 0.0414079
mcs10_m3Dr6_s80_AB00 0.0367089 0.0367089
mcs10_m3Dr6_s80_AB01 0.0367089 0.0367089
mcs10_m3Dr6_s80_AB02 0.0367089 0.0365506
mcs10_m3Dr6_s80_AB03 0.0365506 0.0365506
mcs10_m3Dr6_s80_AB04 0.0367089 0.0365506
mcs10_m3Dr6_s80_AB05 0.0367089 0.0365506
mcs10_m3Dr6_s80_AB06 0.0367089 0.0363924
mcs10_m3Dr6_s80_AB07 0.0367089 0.0367089
mcs10_m3Dr6_s80_AB08 0.0367089 0.0362342
mcs10_m3Dr6_s80_AB09 0.0367089 0.0363924
mcs10_m3Dr6_s90_AB00 0.032834 0.0325843
mcs10_m3Dr6_s90_AB01 0.032834 0.0325843
mcs10_m3Dr6_s90_AB02 0.032834 0.0327091
mcs10_m3Dr6_s90_AB03 0.032834 0.0327091
mcs10_m3Dr6_s90_AB04 0.032834 0.0325843
mcs10_m3Dr6_s90_AB05 0.032834 0.0325843
mcs10_m3Dr6_s90_AB06 0.032834 0.0325843
mcs10_m3Dr6_s90_AB07 0.032834 0.0325843
mcs10_m3Dr6_s90_AB08 0.032834 0.0327091
mcs10_m3Dr6_s90_AB09 0.032834 0.0327091
mcs10_m4D_s100_AB00 0.0160606 0.0160606
mcs10_m4D_s100_AB01 0.0160606 0.0160606
mcs10_m4D_s100_AB02 0.0160606 0.0160606
mcs10_m4D_s100_AB03 0.0160606 0.0160606
mcs10_m4D_s100_AB04 0.0160606 0.0160606
mcs10_m4D_s100_AB05 0.0160606 0.0160606
mcs10_m4D_s100_AB06 0.0160606 0.0160606
mcs10_m4D_s100_AB07 0.0160606 0.0160606
mcs10_m4D_s100_AB08 0.0160606 0.0160606
mcs10_m4D_s100_AB09 0.0160606 0.0160606
mcs10_m4Dr2_s100_AB00 0.0180808 0.0179798
mcs10_m4Dr2_s100_AB01 0.0180808 0.0179798
mcs10_m4Dr2_s100_AB02 0.0179798 0.0179798
mcs10_m4Dr2_s100_AB03 0.0180808 0.0180808
mcs10_m4Dr2_s100_AB04 0.0180808 0.0177778
mcs10_m4Dr2_s100_AB05 0.0180808 0.0180808
mcs10_m4Dr2_s100_AB06 0.0180808 0.0179798
mcs10_m4Dr2_s100_AB07 0.0180808 0.0180808
mcs10_m4Dr2_s100_AB08 0.0180808 0.0179798
mcs10_m4Dr2_s100_AB09 0.0180808 0.0180808
mcs10_m4Dr4_s100_AB00 0.020101 0.020101
mcs10_m4Dr4_s100_AB01 0.020101 0.02
mcs10_m4Dr4_s100_AB02 0.020101 0.020101
mcs10_m4Dr4_s100_AB03 0.020101 0.02
mcs10_m4Dr4_s100_AB04 0.020101 0.019899
mcs10_m4Dr4_s100_AB05 0.020101 0.02
mcs10_m4Dr4_s100_AB06 0.020101 0.020101
mcs10_m4Dr4_s100_AB07 0.020101 0.020101
mcs10_m4Dr4_s100_AB08 0.020101 0.02
mcs10_m4Dr4_s100_AB09 0.020101 0.019899
mcs10_m4Dr6_s100_AB00 0.0221212 0.0219192
mcs10_m4Dr6_s100_AB01 0.0221212 0.0221212
mcs10_m4Dr6_s100_AB02 0.0221212 0.0218182
mcs10_m4Dr6_s100_AB03 0.0221212 0.0220202
mcs10_m4Dr6_s100_AB04 0.0221212 0.0219192
mcs10_m4Dr6_s100_AB05 0.0221212 0.0221212
mcs10_m4Dr6_s100_AB06 0.0221212 0.0221212
mcs10_m4Dr6_s100_AB07 0.0221212 0.0221212
mcs10_m4Dr6_s100_AB08 0.0221212 0.0218182
mcs10_m4Dr6_s100_AB09 0.0221212 0.0220202
mcs10_r001_s100_AB00 0.0109091 0.0109091
mcs10_r001_s100_AB01 0.0109091 0.0109091
mcs10_r001_s100_AB02 0.0109091 0.0109091
mcs10_r001_s100_AB03 0.0109091 0.0109091
mcs10_r001_s100_AB04 0.0109091 0.0109091
mcs10_r001_s100_AB05 0.0109091 0.0109091
mcs10_r001_s100_AB06 0.0109091 0.0109091
mcs10_r001_s100_AB07 0.0109091 0.0109091
mcs10_r001_s100_AB08 0.0109091 0.0109091
mcs10_r001_s100_AB09 0.0109091 0.0109091
mcs10_r005_s100_AB00 0.0505051 0.0505051
mcs10_r005_s100_AB01 0.0505051 0.0505051
mcs10_r005_s100_AB02 0.0505051 0.0505051
mcs10_r005_s100_AB03 0.0505051 0.0505051
mcs10_r005_s100_AB04 0.0505051 0.0505051
mcs10_r005_s100_AB05 0.0505051 0.0505051
mcs10_r005_s100_AB06 0.0505051 0.0505051
mcs10_r005_s100_AB07 0.0505051 0.0505051
mcs10_r005_s100_AB08 0.0505051 0.0505051
mcs10_r005_s100_AB09 0.0505051 0.0505051
mcs10_r005_s20_AB00 0.0526316 0.0526316
mcs10_r005_s20_AB01 0.0526316 0.0526316
mcs10_r005_s20_AB02 0.0526316 0.0526316
mcs10_r005_s20_AB03 0.0526316 0.0526316
mcs10_r005_s20_AB04 0.0526316 0.0526316
mcs10_r005_s20_AB05 0.0526316 0.0526316
mcs10_r005_s20_AB06 0.0526316 0.0526316
mcs10_r005_s20_AB07 0.0526316 0.0526316
mcs10_r005_s20_AB08 0.0526316 0.0526316
mcs10_r005_s20_AB09 0.0526316 0.0526316
mcs10_r005_s25_AB00 0.0516667 0.0516667
mcs10_r005_s25_AB01 0.0516667 0.0516667
mcs10_r005_s25_AB02 0.0516667 0.0516667
mcs10_r005_s25_AB03 0.0516667 0.0516667
mcs10_r005_s25_AB04 0.0516667 0.0516667
mcs10_r005_s25_AB05 0.0516667 0.0516667
mcs10_r005_s25_AB06 0.0516667 0.0516667
mcs10_r005_s25_AB07 0.0516667 0.0516667
mcs10_r005_s25_AB08 0.0516667 0.0516667
mcs10_r005_s25_AB09 0.0516667 0.0516667
mcs10_r005_s30_AB00 0.0517241 0.0517241
mcs10_r005_s30_AB01 0.0517241 0.0517241
mcs10_r005_s30_AB02 0.0517241 0.0517241
mcs10_r005_s30_AB03 0.0517241 0.0517241
mcs10_r005_s30_AB04 0.0517241 0.0517241
mcs10_r005_s30_AB05 0.0517241 0.0517241
mcs10_r005_s30_AB06 0.0517241 0.0517241
mcs10_r005_s30_AB07 0.0517241 0.0517241
mcs10_r005_s30_AB08 0.0517241 0.0517241
mcs10_r005_s30_AB09 0.0517241 0.0517241
mcs10_r005_s35_AB00 0.0512605 0.0512605
mcs10_r005_s35_AB01 0.0512605 0.0512605
mcs10_r005_s35_AB02 0.0512605 0.0512605
mcs10_r005_s35_AB03 0.0512605 0.0512605
mcs10_r005_s35_AB04 0.0512605 0.0512605
mcs10_r005_s35_AB05 0.0512605 0.0512605
mcs10_r005_s35_AB06 0.0512605 0.0512605
mcs10_r005_s35_AB07 0.0512605 0.0512605
mcs10_r005_s35_AB08 0.0512605 0.0512605
mcs10_r005_s35_AB09 0.0512605 0.0512605
mcs10_r005_s40_AB00 0.0519231 0.0519231
mcs10_r005_s40_AB01 0.0519231 0.0519231
mcs10_r005_s40_AB02 0.0519231 0.0519231
mcs10_r005_s40_AB03 0.0519231 0.0519231
mcs10_r005_s40_AB04 0.0519231 0.0519231
mcs10_r005_s40_AB05 0.0519231 0.0519231
mcs10_r005_s40_AB06 0.0519231 0.0519231
mcs10_r005_s40_AB07 0.0519231 0.0519231
mcs10_r005_s40_AB08 0.0519231 0.0519231
mcs10_r005_s40_AB09 0.0519231 0.0519231
mcs10_r005_s50_AB00 0.0510204 0.0510204
mcs10_r005_s50_AB01 0.0510204 0.0510204
mcs10_r005_s50_AB02 0.0510204 0.0510204
mcs10_r005_s50_AB03 0.0510204 0.0510204
mcs10_r005_s50_AB04 0.0510204 0.0510204
mcs10_r005_s50_AB05 0.0510204 0.0510204
mcs10_r005_s50_AB06 0.0510204 0.0510204
mcs10_r005_s50_AB07 0.0510204 0.0510204
mcs10_r005_s50_AB08 0.0510204 0.0510204
mcs10_r005_s50_AB09 0.0510204 0.0510204
mcs10_r005_s60_AB00 0.0511299 0.0511299
mcs10_r005_s60_AB01 0.0511299 0.0511299
mcs10_r005_s60_AB02 0.0511299 0.0511299
mcs10_r005_s60_AB03 0.0511299 0.0511299
mcs10_r005_s60_AB04 0.0511299 0.0511299
mcs10_r005_s60_AB05 0.0511299 0.0511299
mcs10_r005_s60_AB06 0.0511299 0.0511299
mcs10_r005_s60_AB07 0.0511299 0.0511299
mcs10_r005_s60_AB08 0.0511299 0.0511299
mcs10_r005_s60_AB09 0.0511299 0.0511299
mcs10_r005_s70_AB00 0.0507246 0.0507246
mcs10_r005_s70_AB01 0.0507246 0.0507246
mcs10_r005_s70_AB02 0.0507246 0.0507246
mcs10_r005_s70_AB03 0.0507246 0.0507246
mcs10_r005_s70_AB04 0.0507246 0.0507246
mcs10_r005_s70_AB05 0.0507246 0.0507246
mcs10_r005_s70_AB06 0.0507246 0.0507246
mcs10_r005_s70_AB07 0.0507246 0.0507246
mcs10_r005_s70_AB08 0.0507246 0.0507246
mcs10_r005_s70_AB09 0.0507246 0.0507246
mcs10_r005_s80_AB00 0.0507911 0.0507911
mcs10_r005_s80_AB01 0.0507911 0.0507911
mcs10_r005_s80_AB02 0.0507911 0.0507911
mcs10_r005_s80_AB03 0.0507911 0.0507911
mcs10_r005_s80_AB04 0.0507911 0.0507911
mcs10_r005_s80_AB05 0.0507911 0.0507911
mcs10_r005_s80_AB06 0.0507911 0.0507911
mcs10_r005_s80_AB07 0.0507911 0.0507911
mcs10_r005_s80_AB08 0.0507911 0.0507911
mcs10_r005_s80_AB09 0.0507911 0.0507911
mcs10_r005_s90_AB00 0.0505618 0.0505618
mcs10_r005_s90_AB01 0.0505618 0.0505618
mcs10_r005_s90_AB02 0.0505618 0.0505618
mcs10_r005_s90_AB03 0.0505618 0.0505618
mcs10_r005_s90_AB04 0.0505618 0.0505618
mcs10_r005_s90_AB05 0.0505618 0.0505618
mcs10_r005_s90_AB06 0.0505618 0.0505618
mcs10_r005_s90_AB07 0.0505618 0.0505618
mcs10_r005_s90_AB08 0.0505618 0.0505618
mcs10_r005_s90_AB09 0.0505618 0.0505618
mcs10_r01_s100_AB00 0.1 0.1
mcs10_r01_s100_AB01 0.1 0.1
mcs10_r01_s100_AB02 0.1 0.1
mcs10_r01_s100_AB03 0.1 0.1
mcs10_r01_s100_AB04 0.1 0.1
mcs10_r01_s100_AB05 0.1 0.1
mcs10_r01_s100_AB06 0.1 0.1
mcs10_r01_s100_AB07 0.1 0.1
mcs10_r01_s100_AB08 0.1 0.1
mcs10_r01_s100_AB09 0.1 0.1
mcs10_r01_s20_AB00 0.102632 0.102632
mcs10_r01_s20_AB01 0.102632 0.102632
mcs10_r01_s20_AB02 0.102632 0.102632
mcs10_r01_s20_AB03 0.102632 0.102632
mcs10_r01_s20_AB04 0.102632 0.102632
mcs10_r01_s20_AB05 0.102632 0.102632
mcs10_r01_s20_AB06 0.102632 0.102632
mcs10_r01_s20_AB07 0.102632 0.102632
mcs10_r01_s20_AB08 0.102632 0.102632
mcs10_r01_s20_AB09 0.102632 0.102632
mcs10_r01_s25_AB00 0.101667 0.101667
mcs10_r01_s25_AB01 0.101667 0.101667
mcs10_r01_s25_AB02 0.101667 0.101667
mcs10_r01_s25_AB03 0.101667 0.101667
mcs10_r01_s25_AB04 0.101667 0.101667
mcs10_r01_s25_AB05 0.101667 0.101667
mcs10_r01_s25_AB06 0.101667 0.101667
mcs10_r01_s25_AB07 0.101667 0.101667
mcs10_r01_s25_AB08 0.101667 0.101667
mcs10_r01_s25_AB09 0.101667 0.101667
mcs10_r01_s30_AB00 0.102299 0.102299
mcs10_r01_s30_AB01 0.102299 0.102299
mcs10_r01_s30_AB02 0.102299 0.102299
mcs10_r01_s30_AB03 0.102299 0.102299
mcs10_r01_s30_AB04 0.102299 0.102299
mcs10_r01_s30_AB05 0.102299 0.102299
mcs10_r01_s30_AB06 0.102299 0.102299
mcs10_r01_s30_AB07 0.102299 0.102299
mcs10_r01_s30_AB08 0.102299 0.102299
mcs10_r01_s30_AB09 0.102299 0.102299
mcs10_r01_s35_AB00 0.101681 0.101681
mcs10_r01_s35_AB01 0.101681 0.101681
mcs10_r01_s35_AB02 0.101681 0.101681
mcs10_r01_s35_AB03 0.101681 0.101681
mcs10_r01_s35_AB04 0.101681 0.101681
mcs10_r01_s35_AB05 0.101681 0.101681
mcs10_r01_s35_AB06 0.101681 0.101681
mcs10_r01_s35_AB07 0.101681 0.101681
mcs10_r01_s35_AB08 0.101681 0.101681
mcs10_r01_s35_AB09 0.101681 0.101681
mcs10_r01_s40_AB00 0.101282 0.101282
mcs10_r01_s40_AB01 0.101282 0.101282
mcs10_r01_s40_AB02 0.101282 0.101282
mcs10_r01_s40_AB03 0.101282 0.101282
mcs10_r01_s40_AB04 0.101282 0.101282
mcs10_r01_s40_AB05 0.101282 0.101282
mcs10_r01_s40_AB06 0.101282 0.101282
mcs10_r01_s40_AB07 0.101282 0.101282
mcs10_r01_s40_AB08 0.101282 0.101282
mcs10_r01_s40_AB09 0.101282 0.101282
mcs10_r01_s50_AB00 0.100816 0.100816
mcs10_r01_s50_AB01 0.100816 0.100816
mcs10_r01_s50_AB02 0.100816 0.100816
mcs10_r01_s50_AB03 0.100816 0.100816
mcs10_r01_s50_AB04 0.100816 0.100816
mcs10_r01_s50_AB05 0.100816 0.100816
mcs10_r01_s50_AB06 0.100816 0.100816
mcs10_r01_s50_AB07 0.100816 0.100816
mcs10_r01_s50_AB08 0.100816 0.100816
mcs10_r01_s50_AB09 0.100816 0.100816
mcs10_r01_s60_AB00 0.100565 0.100565
mcs10_r01_s60_AB01 0.100565 0.100565
mcs10_r01_s60_AB02 0.100565 0.100565
mcs10_r01_s60_AB03 0.100565 0.100565
mcs10_r01_s60_AB04 0.100565 0.100565
mcs10_r01_s60_AB05 0.100565 0.100565
mcs10_r01_s60_AB06 0.100565 0.100565
mcs10_r01_s60_AB07 0.100565 0.100565
mcs10_r01_s60_AB08 0.100565 0.100565
mcs10_r01_s60_AB09 0.100565 0.100565
mcs10_r01_s70_AB00 0.100414 0.100414
mcs10_r01_s70_AB01 0.100414 0.100414
mcs10_r01_s70_AB02 0.100414 0.100414
mcs10_r01_s70_AB03 0.100414 0.100414
mcs10_r01_s70_AB04 0.100414 0.100414
mcs10_r01_s70_AB05 0.100414 0.100414
mcs10_r01_s70_AB06 0.100414 0.100414
mcs10_r01_s70_AB07 0.100414 0.100414
mcs10_r01_s70_AB08 0.100414 0.100414
mcs10_r01_s70_AB09 0.100414 0.100414
mcs10_r01_s80_AB00 0.100316 0.100316
mcs10_r01_s80_AB01 0.100316 0.100316
mcs10_r01_s80_AB02 0.100316 0.100316
mcs10_r01_s80_AB03 0.100316 0.100316
mcs10_r01_s80_AB04 0.100316 0.100316
mcs10_r01_s80_AB05 0.100316 0.100316
mcs10_r01_s80_AB06 0.100316 0.100316
mcs10_r01_s80_AB07 0.100316 0.100316
mcs10_r01_s80_AB08 0.100316 0.100316
mcs10_r01_s80_AB09 0.100316 0.100316
mcs10_r01_s90_AB00 0.100125 0.100125
mcs10_r01_s90_AB01 0.100125 0.100125
mcs10_r01_s90_AB02 0.100125 0.100125
mcs10_r01_s90_AB03 0.100125 0.100125
mcs10_r01_s90_AB04 0.100125 0.100125
mcs10_r01_s90_AB05 0.100125 0.100125
mcs10_r01_s90_AB06 0.100125 0.100125
mcs10_r01_s90_AB07 0.100125 0.100125
mcs10_r01_s90_AB08 0.100125 0.100125
mcs10_r01_s90_AB09 0.100125 0.100125
mcs10_r02_s100_AB00 0.199899 0.199899
mcs10_r02_s100_AB01 0.199899 0.199899
mcs10_r02_s100_AB02 0.199899 0.199899
mcs10_r02_s100_AB03 0.199899 0.199899
mcs10_r02_s100_AB04 0.199899 0.199899
mcs10_r02_s100_AB05 0.199899 0.199899
mcs10_r02_s100_AB06 0.199899 0.199899
mcs10_r02_s100_AB07 0.199899 0.199899
mcs10_r02_s100_AB08 0.199899 0.199899
mcs10_r02_s100_AB09 0.199899 0.199899
mcs10_r02_s20_AB00 0.202632 0.202632
mcs10_r02_s20_AB01 0.202632 0.202632
mcs10_r02_s20_AB02 0.202632 0.202632
mcs10_r02_s20_AB03 0.202632 0.202632
mcs10_r02_s20_AB04 0.202632 0.202632
mcs10_r02_s20_AB05 0.202632 0.202632
mcs10_r02_s20_AB06 0.202632 0.202632
mcs10_r02_s20_AB07 0.202632 0.202632
mcs10_r02_s20_AB08 0.202632 0.202632
mcs10_r02_s20_AB09 0.202632 0.202632
mcs10_r02_s25_AB00 0.201667 0.201667
mcs10_r02_s25_AB01 0.201667 0.201667
mcs10_r02_s25_AB02 0.201667 0.201667
mcs10_r02_s25_AB03 0.201667 0.201667
mcs10_r02_s25_AB04 0.201667 0.201667
mcs10_r02_s25_AB05 0.201667 0.201667
mcs10_r02_s25_AB06 0.201667 0.201667
mcs10_r02_s25_AB07 0.201667 0.201667
mcs10_r02_s25_AB08 0.201667 0.201667
mcs10_r02_s25_AB09 0.201667 0.201667
